Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45627327026563,3.66099964545336,3.41083459550745,2.8291196297529,2.99458735020496,3.05254801908162,3.51268425106163,3.4583113698181,3.6132316928028,3.79573429856054,4.01185868759511,4.05979630144765,4.17493217880446,,,
Ecuador,ECU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92663116729971,3.11494577681891,2.86515846041919,2.6097561427808,2.76278952184594,2.84963517327799,2.78034230618804,2.92346835839911,2.96015630019521,3.02756235137279,3.23547501833618,3.34380699521144,3.45806177362202,,,
Eritrea,ERI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79966308840834,4.53076724456217,3.24734771247098,2.44330128572838,2.49508037389725,2.65777341152575,2.74746936054952,2.96928977539348,3.01050372252576,3.04532015895857,3.25840646226828,3.04690137388125,3.07225912842349,,,
Estonia,EST,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1796040440747,12.7382869041317,10.6567449330548,9.06908597622066,10.2737739948163,14.792609661293,15.3784049623898,16.3648104867158,16.0927943924149,17.5366013003147,19.4329363176157,21.7379785246058,23.5931337476422,,,
Ethiopia,ETH,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188319433012155,0.593760561563609,0.512657621513807,,,
European Union,EUU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94503289870929,3.18687800520113,3.1250594087502,2.71075246272851,2.86362926741604,3.06219785923364,2.94500166521486,3.07574901145606,3.12497968801614,3.27548758180728,3.53723587037757,3.71484913505788,3.77129944041622,,,
Fragile and conflict affected situations,FCS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385289233503134,,,,,
Finland,FIN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92142654110453,3.9584785456593,3.98006437134839,3.45023610212857,3.48737231238593,3.59554518046285,3.54298597282389,3.54371046224899,3.42763703887682,3.63635420999089,3.93322262040031,4.02442788200824,4.2874805276926,,,
Fiji,FJI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2891797150946,3.854612408177,3.86923447107035,3.62869869854606,3.89148360761575,3.96173609493104,3.79633323438781,3.7871823537302,3.95789473684211,4.11461641257384,4.5212875543242,4.7566982232765,4.84103012995792,,,
Faroe Islands,FRO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345194206260442,,,
Gabon,GAB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901550444158905,1.2118386768006,1.22182180603322,1.10739418843042,1.31407566675125,1.2610607426045,1.21316973864775,1.31250323276658,1.43720734643617,1.3203340855703,0.978498841207543,0.968715841998545,0.878428930651769,,,
United Kingdom,GBR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0470501772613,11.1530329522807,8.86747857457978,8.85213570527684,9.68632030376133,10.9310315338891,11.8386071347288,12.5265518979055,14.0010409603457,14.5629725708749,15.7454914195072,14.9437734667049,15.6450529925722,,,
Georgia,GEO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34996754604465,2.94715403969483,3.33973568234375,2.99439369824867,4.38825395242754,5.53973386003592,5.95610700431039,7.09540266799603,7.06184103519131,7.42012486967583,8.62636225700267,10.420607535158,10.3539737337805,,,
Ghana,GHA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603569477228841,0.735773010050901,1.07347465254734,1.10126681616606,0.959464239631214,1.06198269570148,0.869158536393585,,,,,,,,,
Gibraltar,GIB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137432966810804,0.24434985054354,0.300877187712455,0.367880604710409,0.398040249587885,,,
"Gambia, The",GMB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.481277514567586,0.685232400982867,0.716933969022337,0.678740505891928,0.824931427125615,1.11268884016122,1.42029509302766,,,
Grenada,GRD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68993962579951,2.71554650373388,2.39105395908965,1.41074179106626,1.60591203012861,1.46559377686335,1.08766890243052,1.76576079459236,1.88674086024446,2.22759501236044,2.3496050232935,2.59684342245126,2.52450651268967,,,
Greenland,GRL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667523160151383,0.661737558229894,0.71077189698546,0.640420211872353,0.612498239476985,0.597165506039669,0.475549295255731,0.504425968431139,0.4920603773811,0.50470588137574,0.479510392739298,0.552114799845875,0.527748349736636,,,
Guam,GUM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22287874920401,3.5009540614324,3.1402477598078,3.01743254940939,3.29592964098587,3.54400210391632,3.63509977514322,3.94228338561018,4.16122222290947,4.26166612817664,4.52726025499342,4.52082840498119,4.62634101332451,,,
"Hong Kong SAR, China",HKG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1852911176566,19.6058744656645,18.976436285093,20.9229630207509,26.4418311929846,27.9243114840235,28.0029747507956,32.437460904911,31.1483264012418,25.924646468973,27.0333710053694,30.0157676023634,28.5927538919114,,,
Honduras,HND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326948314696547,0.399176597295802,0.403600411741678,,,
Croatia,HRV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42473917154685,3.66267087915846,3.51113253038706,2.70401060265905,2.48070322845856,2.49148672012369,2.79818992419296,5.01307158592721,4.60633659088454,4.51184872264885,4.90428792841236,5.51864456939923,5.85934636237416,,,
Haiti,HTI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0351218682615692,0.036361432640446,0.0352359257708301,0.052166413980183,0.0649675696480335,,,,,,,,,,,
Hungary,HUN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17532503508902,3.94953153224485,6.30476339494691,6.08241303672637,6.41135004039227,7.59682654962633,4.7332082512018,4.15285118918006,3.6262380894396,3.14084233607162,3.36422428925338,3.47152648884572,3.73715353472438,,,
IBRD only,IBD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892887636148106,,,,,
IDA total,IDA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345606359237469,0.353810588627312,0.426239925616836,0.48035622157407,,,
IDA blend,IDB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341156884459383,0.449954364868092,0.554671214546545,0.388965904284822,0.408313952062971,0.454308380245454,0.474782987245728,0.459122810031961,0.444187289662679,0.426573023509049,0.462635972718008,0.572382278038457,0.677572901360864,,,
Indonesia,IDN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156423238653729,0.163177894862398,0.252880737681333,0.187633863584705,0.237988552679418,0.269635236020585,0.288322360085478,0.304232525649141,0.339109521088443,0.328900959916689,0.332198340342186,,,,,
IDA only,IDX,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29397639373761,0.33716957862582,0.360582565308215,,,
Isle of Man,IMN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0679226699125764,0.0842699719478591,0.0923416609089457,0.078346808923058,0.10950041069826,0.120916848862701,0.125659347682794,0.109960196279112,0.0821790058567706,0.0932278766235897,0.106758992176659,0.121333396024238,0.137240839351695,,,
Not classified,INX,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43949121523066,6.09828445169821,4.72751038415963,4.24531855827243,4.43473024281539,4.62537438662601,4.46836395723035,4.98840129973144,5.73575259715438,6.25211379517662,6.7030970569689,7.14020792321375,7.12956304926809,,,
"Iran, Islamic Rep.",IRN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417652661224435,,,
Iraq,IRQ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.250741451610902,0.230023404947024,0.340992072401385,0.296714113398751,0.155251882383087,0.115476871338805,0.137158729486932,0.162342718491753,0.0997022020489057,0.087919920134931,0.0955451144401068,,,,,
Iceland,ISL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9065965445489,17.9806695750681,11.8464206280394,12.4248027901969,7.55211379641111,8.04349758788656,8.40971810400781,9.03406110293537,9.70350155809194,10.8775338147429,12.2667415872901,11.3268033638519,9.87713074327248,,,
Israel,ISR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19530423462617,3.50207388437841,3.20332530034875,3.09764500157217,3.42755313855077,3.2857382399915,2.91487027845134,2.86534454451595,3.0647154373231,3.24946092095682,3.40299457343625,3.27447160076443,3.26954756212112,,,
Italy,ITA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27100489874681,2.36365756555849,2.26622422924464,2.14034113906707,2.25160767209009,2.06482979344942,1.95402889108925,2.1398681064977,2.33487841234693,2.55896761475133,2.62565332841117,2.85757232672014,2.96060845215398,,,
Jamaica,JAM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13504740594616,1.15988738089521,1.20808859693257,1.14661255978328,1.11007857927527,1.02871452981998,1.04165272711214,1.02984216135745,0.927608395613745,1.15161083310537,1.30464749901536,1.39047668471285,1.59573258976943,,,
Jordan,JOR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62454582052168,0.540648767609956,0.601422266237037,0.674751014408586,0.726302679743544,0.671716958499209,0.807005508834916,0.813174451960467,0.767016743377711,0.619544738471544,0.594505118430589,0.655882416229453,0.533619401356584,,,
Japan,JPN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0408010579324051,0.0735526157096951,0.065854402533749,0.0709882668242404,0.0884809780686585,0.11383948713575,0.137453528284163,0.185780790599242,0.254867387095387,0.288697150009642,0.311674104787922,0.360282533347337,0.386956720168443,,,
Kazakhstan,KAZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18512970463703,1.8612423507456,1.29154827860295,0.291473011038551,0.0626552201103583,1.24898563275748,1.34239066496442,1.69690686110149,1.29732945695331,0.915063563594348,1.84409025592723,2.39039226880014,2.00137564722291,,,
Kenya,KEN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29416220543308,1.48791859119636,,,
Kyrgyz Republic,KGZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96136314167846,0.853990037762464,1.07510074193797,0.897766263244609,0.813107118815803,0.950166493636541,0.922888172938155,1.08608787379524,1.08828889663963,1.17705940264824,1.2741283539764,,,,,
Cambodia,KHM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205488158037374,0.338419079938395,0.319958657237059,0.227687608962957,0.285520428698045,0.337311632806729,0.359847751977409,0.310701351592501,0.392775301309666,0.442719671948432,0.417697893247339,0.527546021397857,0.671346707890887,,,
Kiribati,KIR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0703903142927533,0.0515269142248634,0.0336813742000674,0.0494763750309227,0.0644143128603176,0.0475330354596444,0.0775879459367193,0.0303508558941362,0.0297729810197246,0.0440147302630614,0.0579013650246805,0.0574135208841682,0.0285322985619722,,,
St. Kitts and Nevis,KNA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43305325404735,1.50537794978649,1.41337244265431,1.56406737808037,1.66258092201624,1.77920597625204,2.01400302668031,2.04160090751746,2.27344139335596,2.50555699343208,2.56457957017854,,,,,
Kuwait,KWT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20978882048674,5.90162953113647,,,
Latin America & Caribbean (excluding high income),LAC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8297080914934,1.83278950960264,1.53706232132128,1.52963946063059,1.43960151930173,1.32687770663894,1.24566821277584,1.3519530324464,1.34207305505565,,,
Lao PDR,LAO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00679390518765615,0.0206124650446947,0.0208416388154681,0.0171858306471793,0.0246308983701201,0.0228031574441527,0.018170396160668,0.0225294768560613,0.0264819865578365,0.0255175331653885,0.0398084542421946,,,
Lebanon,LBN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00695077093317343,0.0134622055310818,0.0147872763315725,0.0160201145185239,0.00817076573556706,0.0122881824549331,0.0123064379976656,0.0220117139626271,,,
